Tiempo,Carga (q),Corriente (i)
5.015015015015015,-0.025336798630383565,0.07893845638059878
5.025025025025025,-0.024530578534813118,0.08212715309814587
5.035035035035035,-0.023692962697839524,0.08521069920126464
5.045045045045045,-0.022825023066277254,0.08818515121647659
5.055055055055055,-0.021927871155698293,0.0910466946115003
5.065065065065065,-0.02100265564140987,0.09379166319267432
5.075075075075075,-0.020050561050876107,0.0964165404284879
5.085085085085085,-0.019072806482175055,0.09891796442456845
5.095095095095095,-0.01807064393234279,0.10129273169438356
5.105105105105105,-0.01704535653305814,0.1035378006559314
5.115115115115115,-0.0159982572931482,0.10565029721557188
5.125125125125125,-0.01493068682642645,0.1076275147986288
5.135135135135135,-0.01384401211274703,0.10946692065835809
5.145145145145145,-0.012739624563486714,0.1111661585236843
5.155155155155155,-0.01161893829177365,0.11272305199052601
5.165165165165165,-0.010483388363933354,0.11413560734691255
5.175175175175175,-0.009334428748707314,0.11540201474482152
5.185185185185185,-0.008173530740677223,0.11652065268074206
5.195195195195195,-0.007002180789935579,0.117490087691223
5.205205205205205,-0.005821878813638494,0.11830907817758589
5.215215215215215,-0.004634136166831171,0.11897657481977555
5.225225225225225,-0.0034404737370758443,0.11949172241743462
5.235235235235235,-0.0022424200385165686,0.11985386137453115
5.245245245245245,-0.0010415091426965897,0.12006252705065107
5.255255255255255,0.00016072115295386134,0.1201174525329014
5.265265265265265,0.0013627314048864983,0.12001856665145615
5.275275275275275,0.0025629824255694487,0.11976599612000262
5.285285285285285,0.0037599372810925664,0.11936006352386083
5.295295295295295,0.004952063252213577,0.11880128828478549
5.305305305305305,0.006137833788017059,0.11809038761777811
5.315315315315315,0.007315730477017369,0.11722827062356553
5.325325325325325,0.008484245013507443,0.11621604054478828
5.335335335335335,0.00964188114724947,0.11505499492643824
5.345345345345345,0.010787156453661687,0.11374661907657503
5.355355355355355,0.011918604395514322,0.11229258810841398
5.365365365365365,0.013034776228535293,0.11069476537424648
5.375375375375375,0.014134242562894129,0.10895519543263188
5.385385385385385,0.015215595520859474,0.10707610605914511
5.395395395395395,0.0162774505229155,0.10505990506679858
5.405405405405405,0.017318447684944175,0.10290917261806345
5.415415415415415,0.018337254045244864,0.1006266631720506
5.425425425425425,0.019332565157506712,0.09821530082932972
5.435435435435435,0.020303106287985782,0.0956781718992109
5.445445445445445,0.021247634739686983,0.09301852595114517
5.455455455455455,0.02216494122732893,0.09023977008682736
5.465465465465465,0.023053850952707497,0.08734546148940835
5.475475475475475,0.0239132257173941,0.0843393065219667
5.485485485485485,0.024741965010900164,0.08122515461609776
5.495495495495495,0.02553900765735426,0.07800699421324543
5.505505505505505,0.02630333312155058,0.07468894714565034
5.515515515515515,0.027033962553592097,0.0712752619213147
5.525525525525525,0.027729960543005312,0.06777031064457563
5.535535535535535,0.028390435756536596,0.06417858138288292
5.545545545545545,0.02901454255251248,0.060504673830156064
5.555555555555555,0.029601481820076138,0.056753292909824185
5.565565565565565,0.030150501897082495,0.05292924251602145
5.575575575575575,0.030660899957879215,0.049037420338350575
5.585585585585585,0.03113202230632436,0.04508280991692916
5.595595595595595,0.031563265840887596,0.04107047582774843
5.605605605605605,0.03195407836885261,0.03700555631841934
5.615615615615615,0.03230395944621916,0.03289325691064179
5.625625625625625,0.032612461273856,0.028738844196758408
5.635635635635635,0.03287918867933172,0.024547638165144655
5.645645645645645,0.03310380036076082,0.020325006440360668
5.655655655655655,0.033286008677434566,0.016076356565596143
5.665665665665665,0.033425580390665476,0.011807129467984363
5.675675675675675,0.033522336994477465,0.007522792582990641
5.685685685685685,0.03357615448942489,0.003228832430922415
5.6956956956956954,0.03358696426667606,-0.001069251870171501
5.7057057057057055,0.03355475243014477,-0.005365956099645046
5.7157157157157155,0.03347956041118611,-0.009655782565322598
5.7257257257257255,0.03336148464069226,-0.01393322337586195
5.7357357357357355,0.03320067631212894,-0.018192814192308195
5.7457457457457455,0.03299734168635298,-0.02242909629979513
5.7557557557557555,0.03275174114339078,-0.02663664449222041
5.7657657657657655,0.03246418927485797,-0.03081007058495745
5.7757757757757755,0.03213505445897409,-0.03494402911304091
5.7857857857857855,0.031764758247797245,-0.039033226635827714
5.7957957957957955,0.03135377507243993,-0.04307242507893324
5.8058058058058055,0.030902631276764663,-0.04705645292486897
5.8158158158158155,0.030411904739981083,-0.05098020774190522
5.8258258258258255,0.029882224078188416,-0.05483866412553788
5.8358358358358355,0.029314267552173295,-0.05862688212741844
